step 0: train loss 3.2792, val loss 3.6664
iter 362: loss 3.0146, time 233.20ms
iter 363: loss 3.5457, time 233.35ms
iter 364: loss 3.4293, time 233.02ms
iter 365: loss 2.9588, time 233.18ms
iter 366: loss 3.0258, time 233.30ms
iter 367: loss 3.8005, time 233.15ms
iter 368: loss 3.4811, time 233.02ms
iter 369: loss 3.2643, time 233.04ms
iter 370: loss 3.0266, time 233.26ms
iter 371: loss 2.8722, time 233.05ms
iter 372: loss 3.4195, time 233.37ms
iter 373: loss 3.5409, time 233.37ms
iter 374: loss 3.9674, time 238.03ms
iter 375: loss 3.7755, time 232.88ms
iter 376: loss 3.3165, time 233.03ms
iter 377: loss 2.9515, time 233.34ms
iter 378: loss 3.1155, time 233.26ms
iter 379: loss 2.9823, time 233.04ms
iter 380: loss 3.6155, time 233.22ms
iter 381: loss 3.2716, time 233.39ms
iter 382: loss 3.7813, time 233.15ms
iter 383: loss 2.9155, time 233.59ms
iter 384: loss 2.6934, time 233.53ms
iter 385: loss 3.3365, time 237.44ms
iter 386: loss 3.3712, time 233.61ms
iter 387: loss 3.4463, time 233.20ms
iter 388: loss 2.7858, time 238.94ms
iter 389: loss 3.2723, time 233.13ms
iter 390: loss 2.7353, time 233.15ms
iter 391: loss 3.5832, time 233.05ms
iter 392: loss 3.5967, time 233.82ms
iter 393: loss 3.3625, time 233.39ms
iter 394: loss 2.4931, time 233.37ms
iter 395: loss 3.7405, time 233.83ms
iter 396: loss 3.2073, time 233.45ms
iter 397: loss 3.2092, time 234.80ms
iter 398: loss 3.2647, time 233.51ms
iter 399: loss 3.2060, time 233.20ms
step 400: train loss 3.0309, val loss 3.6394
saving checkpoint to out-violence
iter 400: loss 3.1399, time 48911.79ms
iter 401: loss 2.7266, time 233.18ms
iter 402: loss 3.4717, time 232.92ms
iter 403: loss 3.0202, time 232.86ms
iter 404: loss 2.9589, time 233.05ms
iter 405: loss 3.3109, time 232.80ms
iter 406: loss 3.1098, time 232.89ms
iter 407: loss 3.7199, time 234.14ms
iter 408: loss 3.4712, time 233.41ms
iter 409: loss 3.1826, time 233.92ms
iter 410: loss 3.0889, time 233.66ms
iter 411: loss 3.5414, time 236.33ms
iter 412: loss 3.5225, time 233.51ms
iter 413: loss 3.1916, time 233.51ms
iter 414: loss 3.3055, time 235.64ms
iter 415: loss 3.6994, time 233.34ms
iter 416: loss 3.3681, time 233.42ms
iter 417: loss 3.1051, time 233.85ms
iter 418: loss 3.6625, time 234.02ms
iter 419: loss 3.1707, time 233.47ms
iter 420: loss 3.2070, time 234.22ms
iter 421: loss 2.9256, time 233.89ms
iter 422: loss 3.0813, time 233.74ms
iter 423: loss 3.3929, time 233.97ms
iter 424: loss 3.3739, time 234.00ms
iter 425: loss 3.1328, time 233.64ms
iter 426: loss 2.8299, time 232.86ms
iter 427: loss 3.3021, time 233.08ms
iter 428: loss 3.3192, time 236.11ms
iter 429: loss 2.9740, time 232.83ms
iter 430: loss 3.4338, time 232.87ms
iter 431: loss 3.3030, time 232.88ms
iter 432: loss 3.5461, time 232.84ms
iter 433: loss 3.4183, time 232.93ms
iter 434: loss 3.1699, time 232.92ms
iter 435: loss 2.7651, time 232.95ms
iter 436: loss 3.1146, time 233.07ms
iter 437: loss 2.3440, time 232.98ms
iter 438: loss 3.0626, time 232.92ms
iter 439: loss 3.0043, time 232.92ms
iter 440: loss 3.2019, time 232.88ms
iter 441: loss 3.2741, time 232.86ms
iter 442: loss 3.5598, time 232.89ms
iter 443: loss 3.9052, time 232.69ms
iter 444: loss 3.1232, time 232.99ms
iter 445: loss 3.4929, time 232.95ms
iter 446: loss 3.5010, time 233.05ms
iter 447: loss 3.0210, time 232.89ms
iter 448: loss 2.9352, time 232.93ms
iter 449: loss 3.4166, time 232.94ms
iter 450: loss 3.2246, time 232.97ms
iter 451: loss 2.6541, time 232.77ms
iter 452: loss 3.1938, time 232.85ms
